order_id,customer_id,restaurant,city,order_date,delivery_time_minutes,item,quantity,price,discount,payment_method,rating
1614,1474,Pizza Hub,alex,2024-03-08 05:00:00,46.0,Pizza,1,190,13,Card,3.0
1615,1417,Burger Town,alex,2024-03-08 06:00:00,25.0,Kebab,1,267,8,Card,3.0
1616,1346,Sushi World,cairo,2024-03-08 07:00:00,35.0,Pizza,3,80,10,Wallet,2.0
1617,1528,Pizza Hub,alex,2024-03-08 08:00:00,18.0,Burger,2,165,22,Card,2.0
1618,1639,Pizza Hub,Alex,2024-03-08 09:00:00,43.0,Pasta,3,216,17,Cash,2.0
1619,1938,Pasta Point,Alex,2024-03-08 10:00:00,41.0,Pizza,3,112,10,Card,1.0
1620,1954,Pizza Hub,,2024-03-08 11:00:00,40.0,Pasta,1,97,16,Cash,1.0
1621,1875,Pizza Hub,alex,2024-03-08 12:00:00,35.0,Burger,4,136,1,Card,1.0
1622,1762,Pizza Hub,Cairo,2024-03-08 13:00:00,39.0,Burger,3,97,2,Card,5.0
1623,1178,Pasta Point,Cairo,2024-03-08 14:00:00,54.0,Kebab,2,110,10,Wallet,3.0
1624,1181,Sushi World,CAIRO,2024-03-08 15:00:00,31.0,Pasta,1,189,17,Cash,1.0
1625,1663,Sushi World,CAIRO,2024-03-08 16:00:00,,Sushi,3,127,26,Card,5.0
1626,1024,Pizza Hub,CAIRO,2024-03-08 17:00:00,21.0,Kebab,3,233,2,Card,
1627,1966,Pasta Point,Cairo,2024-03-08 18:00:00,24.0,Pasta,2,67,25,Cash,
1628,1179,Sushi World,Alex,2024-03-08 19:00:00,36.0,Pizza,3,204,14,Card,2.0
1629,1709,Sushi World,CAIRO,2024-03-08 20:00:00,48.0,Pizza,3,77,10,Wallet,4.0
1630,1500,Sushi World,cairo,2024-03-08 21:00:00,31.0,Burger,3,259,10,Cash,1.0
1631,1855,Pasta Point,CAIRO,2024-03-08 22:00:00,32.0,Sushi,3,129,27,Wallet,4.0
1632,1160,Pasta Point,Giza,2024-03-08 23:00:00,30.0,Pizza,2,229,29,Cash,1.0
1633,1176,Pizza Hub,CAIRO,2024-03-09 00:00:00,28.0,Pasta,3,65,27,Cash,2.0
1634,1284,Kebab House,Cairo,2024-03-09 01:00:00,38.0,Pasta,3,126,24,Cash,4.0
1635,1062,Sushi World,alex,2024-03-09 02:00:00,,Pizza,3,235,19,Card,5.0
1636,1661,Kebab House,CAIRO,2024-03-09 03:00:00,,Pasta,1,270,27,Cash,2.0
1637,1665,Pasta Point,alex,2024-03-09 04:00:00,27.0,Pasta,2,186,24,Cash,4.0
1638,1155,Pasta Point,Giza,2024-03-09 05:00:00,43.0,Burger,1,75,10,Cash,4.0
1639,1881,Pasta Point,cairo,2024-03-09 06:00:00,19.0,Sushi,1,77,18,Wallet,2.0
1640,1468,Kebab House,alex,2024-03-09 07:00:00,43.0,Burger,2,154,27,Cash,2.0
1641,1048,Pasta Point,Alex,2024-03-09 08:00:00,43.0,Sushi,1,126,0,Card,2.0
1642,1966,Pizza Hub,CAIRO,2024-03-09 09:00:00,39.0,Pasta,1,213,26,Cash,3.0
1643,1848,Pasta Point,Giza,2024-03-09 10:00:00,23.0,Sushi,1,58,4,Cash,5.0
1644,1083,Burger Town,Giza,2024-03-09 11:00:00,37.0,Pasta,2,224,9,Wallet,1.0
1645,1360,Kebab House,alex,2024-03-09 12:00:00,20.0,Pasta,3,255,9,Card,4.0
1646,1688,Burger Town,,2024-03-09 13:00:00,31.0,Burger,4,100,13,Card,1.0
1647,1147,Pasta Point,Cairo,2024-03-09 14:00:00,47.0,Burger,4,125,1,Card,2.0
1648,1629,Pizza Hub,CAIRO,2024-03-09 15:00:00,44.0,Kebab,2,294,3,Cash,5.0
1649,1341,Sushi World,Giza,2024-03-09 16:00:00,35.0,Pizza,4,171,1,Cash,5.0
1650,1475,Pasta Point,cairo,2024-03-09 17:00:00,23.0,Kebab,2,234,17,Card,3.0
1651,1062,Pizza Hub,,2024-03-09 18:00:00,42.0,Kebab,2,81,12,Card,2.0
1652,1700,Kebab House,Giza,2024-03-09 19:00:00,35.0,Sushi,4,279,18,Wallet,4.0
1653,1359,Burger Town,cairo,2024-03-09 20:00:00,7.0,Pasta,1,244,4,Card,
1654,1560,Burger Town,Cairo,2024-03-09 21:00:00,44.0,Pasta,3,299,19,Cash,2.0
1655,1326,Burger Town,Cairo,2024-03-09 22:00:00,34.0,Pasta,4,106,1,Cash,3.0
1656,1768,Kebab House,Giza,2024-03-09 23:00:00,49.0,Pizza,4,103,10,Cash,1.0
1657,1735,Pizza Hub,Giza,2024-03-10 00:00:00,21.0,Sushi,4,165,29,Wallet,2.0
1658,1140,Kebab House,alex,2024-03-10 01:00:00,-3.0,Sushi,4,193,29,Card,4.0
1659,1989,Burger Town,CAIRO,2024-03-10 02:00:00,38.0,Pasta,2,111,25,Cash,4.0
1660,1214,Pasta Point,cairo,2024-03-10 03:00:00,38.0,Kebab,2,133,17,Wallet,2.0
1661,1434,Sushi World,Giza,2024-03-10 04:00:00,14.0,Pizza,3,273,29,Wallet,3.0
1662,1890,Kebab House,CAIRO,2024-03-10 05:00:00,23.0,Kebab,3,105,5,Cash,5.0
1663,1951,Kebab House,alex,2024-03-10 06:00:00,68.0,Burger,4,72,22,Wallet,2.0
1664,1722,Pizza Hub,CAIRO,2024-03-10 07:00:00,31.0,Sushi,4,66,27,Wallet,4.0
1665,1317,Pizza Hub,Giza,2024-03-10 08:00:00,43.0,Sushi,4,257,9,Cash,1.0
1666,1031,Kebab House,Cairo,2024-03-10 09:00:00,27.0,Kebab,3,215,21,Wallet,4.0
1667,1669,Burger Town,cairo,2024-03-10 10:00:00,9.0,Pizza,4,249,22,Cash,5.0
1668,1284,Sushi World,cairo,2024-03-10 11:00:00,32.0,Sushi,1,260,16,Cash,4.0
1669,1304,Pizza Hub,Cairo,2024-03-10 12:00:00,31.0,Kebab,3,207,21,Wallet,5.0
1670,1428,Burger Town,Giza,2024-03-10 13:00:00,30.0,Pizza,1,298,10,Cash,2.0
1671,1476,Pasta Point,cairo,2024-03-10 14:00:00,33.0,Kebab,4,235,18,Cash,4.0
1672,1285,Pizza Hub,,2024-03-10 15:00:00,38.0,Pizza,2,275,16,Card,3.0
1673,1143,Burger Town,alex,2024-03-10 16:00:00,33.0,Pasta,1,127,23,Cash,3.0
1674,1423,Burger Town,Giza,2024-03-10 17:00:00,19.0,Pizza,3,71,3,Card,4.0
1675,1018,Sushi World,CAIRO,2024-03-10 18:00:00,40.0,Burger,1,157,25,Card,4.0
1676,1017,Sushi World,Cairo,2024-03-10 19:00:00,11.0,Pasta,3,66,23,Card,1.0
1677,1768,Pasta Point,Giza,2024-03-10 20:00:00,10.0,Kebab,4,64,25,Card,4.0
1678,1589,Burger Town,alex,2024-03-10 21:00:00,43.0,Pasta,1,163,13,Wallet,1.0
1679,1370,Burger Town,,2024-03-10 22:00:00,41.0,Pasta,2,97,26,Wallet,1.0
1680,1174,Sushi World,Cairo,2024-03-10 23:00:00,34.0,Kebab,1,209,19,Cash,1.0
1681,1193,Pizza Hub,cairo,2024-03-11 00:00:00,18.0,Kebab,2,254,3,Cash,1.0
1682,1501,Pizza Hub,CAIRO,2024-03-11 01:00:00,26.0,Burger,3,262,27,Cash,2.0
1683,1987,Kebab House,cairo,2024-03-11 02:00:00,31.0,Kebab,4,162,13,Wallet,3.0
1684,1112,Sushi World,alex,2024-03-11 03:00:00,15.0,Sushi,4,217,25,Card,1.0
1685,1113,Kebab House,alex,2024-03-11 04:00:00,26.0,Sushi,2,146,3,Wallet,3.0
1686,1221,Sushi World,cairo,2024-03-11 05:00:00,42.0,Burger,3,234,5,Wallet,1.0
1687,1677,Pasta Point,Cairo,2024-03-11 06:00:00,52.0,Pizza,4,235,29,Cash,3.0
1688,1946,Burger Town,cairo,2024-03-11 07:00:00,29.0,Pizza,3,140,8,Cash,4.0
1689,1830,Pasta Point,Giza,2024-03-11 08:00:00,44.0,Sushi,2,276,20,Cash,4.0
1690,1643,Sushi World,cairo,2024-03-11 09:00:00,12.0,Kebab,2,65,11,Card,3.0
1691,1896,Burger Town,CAIRO,2024-03-11 10:00:00,42.0,Burger,1,205,28,Card,1.0
1692,1263,Pizza Hub,CAIRO,2024-03-11 11:00:00,25.0,Pizza,4,147,25,Wallet,2.0
1693,1924,Pizza Hub,Alex,2024-03-11 12:00:00,38.0,Pizza,4,160,29,Card,3.0
1694,1054,Kebab House,CAIRO,2024-03-11 13:00:00,32.0,Pasta,1,50,7,Cash,5.0
1695,1870,Sushi World,cairo,2024-03-11 14:00:00,50.0,Sushi,2,90,23,Card,2.0
1696,1642,Sushi World,CAIRO,2024-03-11 15:00:00,24.0,Kebab,2,97,3,Card,5.0
1697,1799,Pizza Hub,Cairo,2024-03-11 16:00:00,42.0,Burger,2,208,26,Card,3.0
1698,1777,Pasta Point,CAIRO,2024-03-11 17:00:00,31.0,Pizza,2,213,25,Card,1.0
1699,1457,Burger Town,Giza,2024-03-11 18:00:00,33.0,Pasta,3,157,24,Cash,
1700,1978,Pasta Point,Cairo,2024-03-11 19:00:00,32.0,Sushi,4,210,24,Cash,3.0
1701,1877,Pasta Point,Alex,2024-03-11 20:00:00,24.0,Sushi,4,210,4,Wallet,2.0
1702,1161,Pizza Hub,Giza,2024-03-11 21:00:00,34.0,Burger,2,152,5,Wallet,1.0
1703,1379,Pizza Hub,cairo,2024-03-11 22:00:00,34.0,Pizza,2,177,4,Wallet,5.0
1704,1992,Pizza Hub,cairo,2024-03-11 23:00:00,37.0,Burger,2,259,18,Card,3.0
1705,1086,Kebab House,cairo,2024-03-12 00:00:00,36.0,Burger,4,200,26,Card,1.0
1706,1054,Pasta Point,Giza,2024-03-12 01:00:00,44.0,Pasta,4,237,7,Cash,1.0
1707,1475,Sushi World,Giza,2024-03-12 02:00:00,46.0,Sushi,2,264,8,Wallet,4.0
1708,1799,Burger Town,Giza,2024-03-12 03:00:00,22.0,Kebab,3,256,14,Cash,1.0
1709,1177,Kebab House,Cairo,2024-03-12 04:00:00,45.0,Sushi,1,267,3,Wallet,3.0
1710,1390,Sushi World,alex,2024-03-12 05:00:00,20.0,Sushi,1,79,24,Wallet,2.0
1711,1348,Pasta Point,Cairo,2024-03-12 06:00:00,42.0,Pasta,1,266,8,Wallet,4.0
1712,1007,Pizza Hub,,2024-03-12 07:00:00,42.0,Kebab,4,94,6,Card,3.0
1713,1832,Pasta Point,alex,2024-03-12 08:00:00,12.0,Pizza,4,129,7,Wallet,3.0
1714,1312,Burger Town,CAIRO,2024-03-12 09:00:00,36.0,Kebab,1,88,14,Wallet,3.0
1715,1758,Kebab House,cairo,2024-03-12 10:00:00,29.0,Pizza,1,289,18,Card,5.0
1716,1834,Kebab House,Alex,2024-03-12 11:00:00,25.0,Kebab,3,94,14,Wallet,5.0
1717,1983,Burger Town,,2024-03-12 12:00:00,51.0,Burger,4,127,4,Card,2.0
1718,1982,Sushi World,Giza,2024-03-12 13:00:00,27.0,Kebab,4,130,18,Card,3.0
1719,1442,Sushi World,Cairo,2024-03-12 14:00:00,,Pasta,1,189,6,Cash,5.0
1720,1766,Kebab House,Giza,2024-03-12 15:00:00,35.0,Pizza,3,142,5,Card,5.0
1721,1327,Kebab House,alex,2024-03-12 16:00:00,43.0,Sushi,3,81,26,Card,5.0
1722,1053,Pizza Hub,Alex,2024-03-12 17:00:00,33.0,Pasta,1,233,18,Card,2.0
1723,1760,Sushi World,alex,2024-03-12 18:00:00,48.0,Pizza,1,73,24,Wallet,2.0
1724,1238,Burger Town,Alex,2024-03-12 19:00:00,41.0,Pizza,4,165,27,Cash,3.0
1725,1228,Sushi World,Cairo,2024-03-12 20:00:00,8.0,Sushi,1,62,16,Wallet,4.0
1726,1578,Pizza Hub,Giza,2024-03-12 21:00:00,28.0,Burger,2,297,9,Card,3.0
1727,1050,Kebab House,alex,2024-03-12 22:00:00,28.0,Pasta,3,197,18,Card,5.0
1728,1608,Kebab House,Alex,2024-03-12 23:00:00,40.0,Sushi,1,128,10,Cash,5.0
1729,1603,Pizza Hub,cairo,2024-03-13 00:00:00,3.0,Sushi,2,105,14,Cash,1.0
1730,1263,Burger Town,cairo,2024-03-13 01:00:00,65.0,Burger,3,102,9,Card,3.0
1731,1417,Kebab House,alex,2024-03-13 02:00:00,41.0,Pasta,2,117,10,Card,5.0
1732,1802,Pasta Point,Giza,2024-03-13 03:00:00,36.0,Sushi,2,231,22,Wallet,5.0
1733,1095,Kebab House,alex,2024-03-13 04:00:00,49.0,Burger,1,83,2,Card,4.0
1734,1087,Pasta Point,Cairo,2024-03-13 05:00:00,63.0,Pasta,3,77,29,Wallet,1.0
1735,1077,Pizza Hub,Alex,2024-03-13 06:00:00,45.0,Kebab,2,99,2,Cash,3.0
1736,1287,Pizza Hub,Cairo,2024-03-13 07:00:00,46.0,Pizza,4,179,17,Wallet,2.0
1737,1119,Kebab House,cairo,2024-03-13 08:00:00,36.0,Burger,3,298,24,Card,3.0
1738,1813,Sushi World,Alex,2024-03-13 09:00:00,33.0,Pizza,4,160,10,Wallet,3.0
1739,1490,Pasta Point,alex,2024-03-13 10:00:00,29.0,Kebab,1,143,19,Wallet,4.0
1740,1911,Burger Town,Cairo,2024-03-13 11:00:00,25.0,Sushi,4,203,25,Cash,3.0
1741,1451,Kebab House,CAIRO,2024-03-13 12:00:00,26.0,Sushi,3,228,28,Wallet,4.0
1742,1499,Burger Town,Giza,2024-03-13 13:00:00,18.0,Pasta,2,96,21,Card,
1743,1164,Kebab House,Giza,2024-03-13 14:00:00,34.0,Burger,2,75,17,Wallet,5.0
1744,1181,Sushi World,CAIRO,2024-03-13 15:00:00,14.0,Burger,3,133,24,Wallet,2.0
1745,1468,Sushi World,,2024-03-13 16:00:00,,Pasta,2,155,14,Wallet,4.0
1746,1909,Sushi World,Alex,2024-03-13 17:00:00,34.0,Pizza,4,141,6,Card,1.0
1747,1734,Sushi World,Giza,2024-03-13 18:00:00,36.0,Sushi,2,169,9,Wallet,1.0
1748,1822,Pizza Hub,CAIRO,2024-03-13 19:00:00,28.0,Sushi,2,261,20,Card,2.0
1749,1943,Pizza Hub,alex,2024-03-13 20:00:00,71.0,Burger,4,124,22,Wallet,4.0
1750,1977,Pasta Point,CAIRO,2024-03-13 21:00:00,51.0,Burger,4,171,29,Cash,
1751,1006,Burger Town,cairo,2024-03-13 22:00:00,20.0,Pasta,4,251,19,Cash,5.0
1752,1329,Kebab House,cairo,2024-03-13 23:00:00,37.0,Kebab,1,238,28,Cash,1.0
1753,1774,Kebab House,Cairo,2024-03-14 00:00:00,,Pizza,4,200,9,Card,
1754,1672,Pizza Hub,Giza,2024-03-14 01:00:00,22.0,Kebab,4,214,12,Card,1.0
1755,1150,Kebab House,Cairo,2024-03-14 02:00:00,,Kebab,1,90,14,Card,4.0
1756,1084,Pizza Hub,CAIRO,2024-03-14 03:00:00,40.0,Burger,2,101,22,Wallet,2.0
1757,1146,Pasta Point,Alex,2024-03-14 04:00:00,26.0,Burger,4,260,17,Card,1.0
1758,1623,Burger Town,Alex,2024-03-14 05:00:00,46.0,Burger,3,286,22,Card,3.0
1759,1380,Pasta Point,cairo,2024-03-14 06:00:00,46.0,Kebab,4,131,3,Card,3.0
1760,1914,Sushi World,Alex,2024-03-14 07:00:00,51.0,Pizza,4,226,19,Card,2.0
1761,1547,Sushi World,Alex,2024-03-14 08:00:00,24.0,Burger,1,204,16,Cash,2.0
1762,1284,Sushi World,Alex,2024-03-14 09:00:00,40.0,Sushi,3,183,27,Wallet,1.0
1763,1699,Pasta Point,CAIRO,2024-03-14 10:00:00,42.0,Pizza,2,123,2,Cash,4.0
1764,1081,Kebab House,,2024-03-14 11:00:00,29.0,Sushi,2,115,20,Wallet,5.0
1765,1513,Burger Town,,2024-03-14 12:00:00,25.0,Pizza,3,73,20,Wallet,3.0
1766,1896,Sushi World,Alex,2024-03-14 13:00:00,54.0,Burger,4,215,1,Cash,2.0
1767,1814,Sushi World,Alex,2024-03-14 14:00:00,37.0,Pasta,1,77,3,Card,5.0
1768,1708,Sushi World,Cairo,2024-03-14 15:00:00,42.0,Burger,3,205,0,Cash,5.0
1769,1915,Burger Town,CAIRO,2024-03-14 16:00:00,25.0,Kebab,3,166,14,Wallet,5.0
1770,1522,Sushi World,cairo,2024-03-14 17:00:00,20.0,Kebab,2,286,24,Wallet,4.0
1771,1745,Burger Town,Cairo,2024-03-14 18:00:00,28.0,Pizza,1,163,0,Card,2.0
1772,1385,Sushi World,Giza,2024-03-14 19:00:00,33.0,Kebab,3,280,5,Cash,3.0
1773,1706,Pasta Point,CAIRO,2024-03-14 20:00:00,,Burger,1,243,6,Wallet,2.0
1774,1470,Pasta Point,alex,2024-03-14 21:00:00,34.0,Sushi,4,110,18,Cash,1.0
1775,1118,Burger Town,CAIRO,2024-03-14 22:00:00,14.0,Burger,2,223,11,Card,3.0
1776,1395,Pasta Point,Giza,2024-03-14 23:00:00,21.0,Pizza,4,118,0,Card,2.0
1777,1531,Burger Town,Giza,2024-03-15 00:00:00,43.0,Kebab,1,163,6,Wallet,3.0
1778,1260,Pasta Point,Giza,2024-03-15 01:00:00,,Sushi,4,124,18,Card,
1779,1804,Pasta Point,cairo,2024-03-15 02:00:00,30.0,Pasta,2,251,12,Wallet,3.0
1780,1933,Burger Town,Alex,2024-03-15 03:00:00,22.0,Sushi,1,220,25,Wallet,5.0
1781,1255,Kebab House,CAIRO,2024-03-15 04:00:00,22.0,Sushi,3,108,11,Card,4.0
1782,1733,Pasta Point,Alex,2024-03-15 05:00:00,,Burger,4,179,11,Card,1.0
1783,1904,Sushi World,Alex,2024-03-15 06:00:00,42.0,Pasta,2,64,21,Cash,3.0
1784,1225,Kebab House,alex,2024-03-15 07:00:00,46.0,Pizza,3,280,12,Cash,1.0
1785,1052,Burger Town,Giza,2024-03-15 08:00:00,29.0,Pizza,2,154,27,Wallet,5.0
1786,1939,Kebab House,cairo,2024-03-15 09:00:00,21.0,Sushi,1,214,13,Cash,4.0
1787,1866,Pizza Hub,alex,2024-03-15 10:00:00,38.0,Sushi,1,248,21,Wallet,1.0
1788,1499,Pizza Hub,Cairo,2024-03-15 11:00:00,25.0,Kebab,4,197,29,Card,5.0
1789,1505,Pasta Point,,2024-03-15 12:00:00,28.0,Pasta,2,147,11,Card,5.0
1790,1853,Pasta Point,Alex,2024-03-15 13:00:00,50.0,Sushi,2,84,19,Cash,5.0
1791,1363,Sushi World,cairo,2024-03-15 14:00:00,44.0,Kebab,2,211,11,Wallet,3.0
1792,1279,Kebab House,Giza,2024-03-15 15:00:00,36.0,Pasta,1,294,26,Wallet,2.0
1793,1592,Pizza Hub,Cairo,2024-03-15 16:00:00,19.0,Pizza,4,263,5,Cash,1.0
1794,1713,Pasta Point,Giza,2024-03-15 17:00:00,37.0,Kebab,2,80,26,Wallet,2.0
1795,1157,Kebab House,Cairo,2024-03-15 18:00:00,47.0,Pasta,2,176,9,Wallet,5.0
1796,1631,Pasta Point,alex,2024-03-15 19:00:00,30.0,Kebab,3,264,19,Card,2.0
1797,1058,Pasta Point,Alex,2024-03-15 20:00:00,51.0,Sushi,2,68,28,Wallet,5.0
1798,1726,Pizza Hub,Cairo,2024-03-15 21:00:00,50.0,Burger,4,245,23,Wallet,5.0
1799,1127,Pizza Hub,Cairo,2024-03-15 22:00:00,,Pizza,3,73,8,Wallet,
1800,1735,Pasta Point,Cairo,2024-03-15 23:00:00,,Sushi,3,133,1,Cash,4.0
1801,1720,Burger Town,cairo,2024-03-16 00:00:00,42.0,Sushi,3,216,6,Cash,2.0
1802,1881,Pasta Point,alex,2024-03-16 01:00:00,51.0,Pasta,1,141,8,Cash,1.0
1803,1114,Pasta Point,cairo,2024-03-16 02:00:00,40.0,Kebab,3,231,24,Wallet,2.0
1804,1208,Sushi World,Alex,2024-03-16 03:00:00,28.0,Pizza,2,216,11,Wallet,1.0
1805,1525,Sushi World,Cairo,2024-03-16 04:00:00,29.0,Sushi,1,194,4,Cash,2.0
1806,1520,Sushi World,alex,2024-03-16 05:00:00,37.0,Pasta,1,196,0,Cash,
1807,1551,Burger Town,alex,2024-03-16 06:00:00,19.0,Pizza,1,167,21,Wallet,3.0
1808,1961,Burger Town,CAIRO,2024-03-16 07:00:00,33.0,Kebab,1,225,14,Wallet,1.0
1809,1236,Pasta Point,Alex,2024-03-16 08:00:00,48.0,Sushi,1,212,7,Card,4.0
1810,1280,Sushi World,,2024-03-16 09:00:00,8.0,Sushi,1,209,0,Cash,1.0
1811,1358,Burger Town,Cairo,2024-03-16 10:00:00,,Sushi,1,224,17,Wallet,2.0
1812,1200,Pizza Hub,Cairo,2024-03-16 11:00:00,48.0,Pizza,3,287,12,Cash,5.0
1813,1757,Pasta Point,alex,2024-03-16 12:00:00,29.0,Pizza,4,96,28,Cash,3.0
1814,1277,Kebab House,cairo,2024-03-16 13:00:00,41.0,Pizza,2,241,0,Cash,5.0
1815,1234,Pasta Point,Alex,2024-03-16 14:00:00,35.0,Pizza,2,223,4,Card,3.0
1816,1493,Kebab House,Cairo,2024-03-16 15:00:00,49.0,Pasta,3,152,17,Wallet,2.0
1817,1003,Sushi World,alex,2024-03-16 16:00:00,46.0,Burger,3,170,15,Wallet,3.0
1818,1665,Kebab House,Cairo,2024-03-16 17:00:00,18.0,Pasta,1,212,25,Cash,1.0
1819,1441,Sushi World,alex,2024-03-16 18:00:00,42.0,Sushi,4,143,9,Wallet,5.0
1820,1028,Pizza Hub,Alex,2024-03-16 19:00:00,32.0,Pasta,40,194,29,Card,5.0
1821,1108,Kebab House,alex,2024-03-16 20:00:00,35.0,Kebab,3,91,3,Cash,2.0
1822,1609,Pasta Point,CAIRO,2024-03-16 21:00:00,26.0,Pizza,1,160,0,Card,5.0
1823,1726,Sushi World,alex,2024-03-16 22:00:00,55.0,Kebab,2,78,22,Card,2.0
1824,1804,Pasta Point,alex,2024-03-16 23:00:00,47.0,Kebab,2,247,7,Wallet,4.0
1825,1074,Burger Town,Alex,2024-03-17 00:00:00,26.0,Sushi,1,173,4,Wallet,1.0
1826,1837,Sushi World,alex,2024-03-17 01:00:00,18.0,Pizza,4,66,1,Card,
1827,1145,Kebab House,,2024-03-17 02:00:00,30.0,Kebab,1,258,23,Wallet,3.0
1828,1127,Sushi World,CAIRO,2024-03-17 03:00:00,40.0,Sushi,1,63,16,Card,3.0
1829,1852,Pasta Point,Alex,2024-03-17 04:00:00,37.0,Pizza,4,201,6,Card,4.0
1830,1041,Pizza Hub,Cairo,2024-03-17 05:00:00,50.0,Burger,4,234,16,Cash,1.0
1831,1355,Sushi World,Alex,2024-03-17 06:00:00,44.0,Sushi,4,99,27,Card,5.0
1832,1040,Kebab House,CAIRO,2024-03-17 07:00:00,46.0,Pasta,2,106,5,Card,5.0
1833,1933,Burger Town,Giza,2024-03-17 08:00:00,38.0,Pizza,1,278,28,Wallet,1.0
1834,1033,Pizza Hub,alex,2024-03-17 09:00:00,18.0,Kebab,3,238,21,Cash,1.0
1835,1016,Burger Town,Alex,2024-03-17 10:00:00,32.0,Kebab,4,153,14,Wallet,3.0
1836,1676,Sushi World,alex,2024-03-17 11:00:00,47.0,Pasta,4,88,4,Cash,5.0
1837,1152,Pasta Point,cairo,2024-03-17 12:00:00,34.0,Pasta,1,232,14,Wallet,
1838,1997,Pasta Point,Cairo,2024-03-17 13:00:00,41.0,Kebab,3,145,17,Card,5.0
1839,1377,Kebab House,Cairo,2024-03-17 14:00:00,31.0,Pizza,1,85,17,Cash,1.0
1840,1587,Pasta Point,,2024-03-17 15:00:00,22.0,Sushi,1,163,24,Cash,2.0
1841,1598,Pizza Hub,cairo,2024-03-17 16:00:00,33.0,Pasta,4,86,20,Cash,3.0
1842,1628,Pasta Point,Alex,2024-03-17 17:00:00,38.0,Pasta,4,289,20,Cash,1.0
1843,1873,Kebab House,,2024-03-17 18:00:00,27.0,Pasta,2,63,22,Wallet,4.0
1844,1341,Sushi World,Giza,2024-03-17 19:00:00,,Burger,3,204,5,Wallet,1.0
1845,1980,Sushi World,alex,2024-03-17 20:00:00,,Pizza,3,172,1,Cash,2.0
1846,1026,Pasta Point,alex,2024-03-17 21:00:00,48.0,Pizza,4,132,26,Cash,4.0
1847,1824,Burger Town,CAIRO,2024-03-17 22:00:00,31.0,Pizza,4,208,16,Cash,4.0
1848,1286,Sushi World,cairo,2024-03-17 23:00:00,52.0,Pizza,4,287,20,Wallet,1.0
1849,1645,Pasta Point,cairo,2024-03-18 00:00:00,53.0,Pizza,3,122,3,Cash,2.0
1850,1730,Kebab House,Giza,2024-03-18 01:00:00,34.0,Kebab,2,151,11,Cash,4.0
1851,1167,Pasta Point,Cairo,2024-03-18 02:00:00,22.0,Pasta,3,130,18,Cash,3.0
1852,1609,Sushi World,Cairo,2024-03-18 03:00:00,9.0,Kebab,4,132,1,Wallet,3.0
1853,1267,Kebab House,alex,2024-03-18 04:00:00,17.0,Burger,4,93,25,Card,5.0
1854,1748,Pasta Point,alex,2024-03-18 05:00:00,18.0,Sushi,2,117,1,Card,5.0
1855,1820,Pizza Hub,Alex,2024-03-18 06:00:00,51.0,Pasta,1,97,13,Wallet,2.0
1856,1454,Kebab House,Giza,2024-03-18 07:00:00,36.0,Burger,1,106,14,Card,4.0
1857,1905,Pizza Hub,CAIRO,2024-03-18 08:00:00,39.0,Kebab,3,124,19,Cash,
1858,1684,Burger Town,CAIRO,2024-03-18 09:00:00,8.0,Sushi,1,71,1,Cash,3.0
1859,1400,Kebab House,Giza,2024-03-18 10:00:00,20.0,Burger,1,181,3,Wallet,2.0
1860,1921,Pizza Hub,CAIRO,2024-03-18 11:00:00,45.0,Sushi,3,258,18,Wallet,4.0
1861,1980,Sushi World,Cairo,2024-03-18 12:00:00,,Burger,4,249,8,Card,2.0
1862,1475,Sushi World,CAIRO,2024-03-18 13:00:00,33.0,Kebab,1,95,6,Card,1.0
1863,1701,Burger Town,CAIRO,2024-03-18 14:00:00,41.0,Sushi,4,236,29,Cash,3.0
1864,1633,Kebab House,,2024-03-18 15:00:00,54.0,Burger,3,211,12,Wallet,2.0
1865,1557,Kebab House,Giza,2024-03-18 16:00:00,32.0,Kebab,4,60,26,Card,2.0
1866,1575,Kebab House,CAIRO,2024-03-18 17:00:00,35.0,Pasta,4,80,11,Card,1.0
1867,1129,Burger Town,,2024-03-18 18:00:00,37.0,Kebab,3,188,2,Cash,5.0
1868,1821,Kebab House,,2024-03-18 19:00:00,63.0,Kebab,4,169,12,Cash,3.0
1869,1362,Sushi World,Alex,2024-03-18 20:00:00,9.0,Pasta,1,295,14,Cash,2.0
1870,1704,Pizza Hub,Alex,2024-03-18 21:00:00,43.0,Kebab,1,105,13,Cash,3.0
1871,1818,Sushi World,Cairo,2024-03-18 22:00:00,33.0,Pasta,1,87,23,Card,5.0
1872,1692,Sushi World,CAIRO,2024-03-18 23:00:00,41.0,Pasta,1,294,8,Wallet,2.0
1873,1291,Pizza Hub,cairo,2024-03-19 00:00:00,27.0,Pasta,4,70,12,Wallet,1.0
1874,1370,Sushi World,,2024-03-19 01:00:00,34.0,Burger,1,159,22,Cash,3.0
1875,1793,Burger Town,CAIRO,2024-03-19 02:00:00,43.0,Sushi,4,143,21,Cash,1.0
1876,1028,Pizza Hub,Giza,2024-03-19 03:00:00,72.0,Burger,2,187,3,Card,5.0
1877,1148,Sushi World,Alex,2024-03-19 04:00:00,44.0,Pasta,4,203,20,Cash,5.0
1878,1778,Pasta Point,alex,2024-03-19 05:00:00,24.0,Sushi,1,268,7,Wallet,3.0
1879,1295,Sushi World,cairo,2024-03-19 06:00:00,29.0,Sushi,2,185,2,Cash,5.0
1880,1010,Burger Town,alex,2024-03-19 07:00:00,29.0,Pasta,3,280,1,Wallet,4.0
